# OpenSubtitles 2018 English word frequencies, 50,000 types, rank order.
#
# SOURCE  hermitdave/FrequencyWords content/2018/en/en_50k.txt
#         fetched 2026-08-11, md5 370a7a55f79605b25638e3e262d5f920 of the upstream file
# LICENCE MIT (LICENSE at the repo root, "Copyright (c) 2016 Hermit Dave")
#         over OpenSubtitles 2018 as distributed by OPUS.
#
# WHY IT IS HERE. It is the REGISTER replacement for wordfreq20k.txt, which is
# a 2006 web crawl (see that file's row in data/sources.tsv). Spoken English
# inverts the web list's pathology: `moon` outranks `yahoo` by 13.7x here,
# where the web list has `yahoo` outranking `moon` by 5.6x, and `weep`, `wept`
# and `mourn` exist at all -- the web list has none of the three, which in
# `lyric_harness.CandidateEngine` means not merely unranked but UNOFFERABLE.
#
# WHAT IT DOES NOT FIX. It is still a GLOBAL UNIGRAM RANK. Measured
# leave-one-author-out against what 69 held-out authors actually reached for,
# it blocks 21.4% of realised rhyme partners against the web list's 16.9% --
# real, and small beside the 63.2% the line-final CONDITIONAL reaches. The
# head of any unigram list is function words, and inside a rhyme field that is
# where the exclusion gets spent. quality/RESULTS_SONG_FREQUENCY.md.
#
# TOKENISATION. Upstream splits clitics, so `'s` and `'t` are types (ranks 6
# and 10). They are kept as they came rather than silently merged: a count is
# a coordinate of its tokenisation (doctrine 58/91) and the next person to
# measure this should see the same file the number came from.
#
# INDEPENDENT of every corpus in this repo -- contemporary film and television
# subtitles are not verse, are not sung, and are not any cell's labelled pool.
word	count	rank
bringing	33020	1504
dropped	32997	1505
student	32987	1506
lied	32979	1507
strength	32950	1508
size	32841	1509
breathe	32841	1510
color	32837	1511
monster	32819	1512
loud	32757	1513
photo	32757	1514
aw	32746	1515
nearly	32730	1516
sight	32715	1517
greatest	32692	1518
games	32623	1519
bridge	32588	1520
dressed	32547	1521
arrested	32506	1522
horrible	32492	1523
coach	32471	1524
planning	32400	1525
checked	32333	1526
breaking	32321	1527
noticed	32301	1528
fantastic	32288	1529
screams	32273	1530
serve	32190	1531
ideas	32182	1532
investigation	32178	1533
center	32146	1534
older	32130	1535
pack	32110	1536
soldiers	32098	1537
nonsense	32097	1538
doc	32073	1539
project	32040	1540
training	31973	1541
example	31952	1542
trick	31937	1543
prepared	31857	1544
science	31833	1545
united	31812	1546
travel	31791	1547
incredible	31786	1548
grandpa	31767	1549
paying	31696	1550
character	31657	1551
teeth	31615	1552
criminal	31574	1553
charles	31567	1554
chinese	31561	1555
truly	31514	1556
honestly	31501	1557
bro	31473	1558
survive	31440	1559
bobby	31434	1560
target	31415	1561
feed	31409	1562
nurse	31406	1563
e	31369	1564
fake	31355	1565
records	31339	1566
breathing	31306	1567
sweetie	31295	1568
numbers	31285	1569
oil	31269	1570
suicide	31261	1571
belong	31225	1572
whoo	31217	1573
perfectly	31201	1574
amy	31193	1575
forgotten	31150	1576
remain	31135	1577
original	31108	1578
papa	31095	1579
onto	31052	1580
concerned	31047	1581
credit	31029	1582
ugh	31008	1583
invited	30993	1584
discuss	30922	1585
research	30907	1586
easier	30876	1587
view	30874	1588
chair	30826	1589
hurts	30804	1590
strike	30801	1591
roger	30768	1592
fill	30683	1593
condition	30624	1594
mountain	30565	1595
dr	30549	1596
nowhere	30470	1597
sheriff	30458	1598
kim	30447	1599
turning	30420	1600
brown	30395	1601
recognize	30366	1602
heads	30350	1603
audience	30335	1604
'all	30283	1605
jealous	30274	1606
pretend	30225	1607
society	30208	1608
finding	30196	1609
shirt	30183	1610
comfortable	30156	1611
meaning	30144	1612
guest	30128	1613
pieces	30122	1614
dry	30102	1615
letting	30057	1616
began	30049	1617
aye	30029	1618
jeff	29984	1619
female	29953	1620
release	29892	1621
ho	29883	1622
cards	29871	1623
pray	29862	1624
unfortunately	29849	1625
balls	29799	1626
destroyed	29789	1627
ended	29775	1628
universe	29765	1629
prepare	29762	1630
opinion	29749	1631
movies	29742	1632
soldier	29719	1633
wash	29707	1634
program	29668	1635
heat	29645	1636
usual	29636	1637
ticket	29625	1638
stolen	29618	1639
prefer	29606	1640
aware	29598	1641
surely	29565	1642
male	29548	1643
base	29547	1644
matters	29539	1645
lift	29528	1646
lab	29504	1647
command	29479	1648
proof	29430	1649
cream	29378	1650
selling	29357	1651
believed	29337	1652
create	29323	1653
h	29291	1654
afford	29290	1655
sunday	29282	1656
total	29264	1657
dumb	29229	1658
threw	29223	1659
france	29172	1660
birth	29167	1661
created	29134	1662
realized	29081	1663
british	29069	1664
noise	29049	1665
nuts	29037	1666
students	29034	1667
birds	29028	1668
social	28990	1669
brilliant	28972	1670
bodies	28945	1671
tie	28920	1672
opened	28868	1673
ours	28853	1674
bucks	28842	1675
kevin	28773	1676
mister	28739	1677
ugly	28713	1678
ryan	28655	1679
focus	28619	1680
dan	28601	1681
opens	28532	1682
exist	28526	1683
followed	28510	1684
england	28505	1685
draw	28503	1686
purpose	28471	1687
letters	28465	1688
daniel	28404	1689
opening	28386	1690
bullet	28377	1691
anna	28373	1692
lately	28340	1693
stayed	28309	1694
falling	28291	1695
season	28290	1696
ends	28242	1697
suggest	28213	1698
joy	28200	1699
distance	28199	1700
responsibility	28183	1701
whenever	28151	1702
issue	28140	1703
thousands	27986	1704
process	27930	1705
sword	27928	1706
shower	27901	1707
weak	27884	1708
fucked	27883	1709
lonely	27863	1710
happiness	27844	1711
eric	27842	1712
tiny	27829	1713
desk	27820	1714
pool	27818	1715
property	27815	1716
forced	27813	1717
settle	27798	1718
indistinct	27777	1719
weight	27761	1720
received	27728	1721
gang	27722	1722
bite	27719	1723
friday	27696	1724
disappeared	27695	1725
interview	27692	1726
expecting	27676	1727
kinda	27662	1728
surgery	27630	1729
horses	27542	1730
mayor	27530	1731
babe	27518	1732
ancient	27510	1733
handsome	27462	1734
thomas	27442	1735
saturday	27434	1736
staff	27397	1737
lines	27383	1738
unit	27376	1739
fan	27372	1740
gentleman	27345	1741
introduce	27302	1742
fate	27299	1743
split	27273	1744
recently	27204	1745
expected	27140	1746
add	27132	1747
ordered	27127	1748
slowly	27121	1749
alarm	27116	1750
member	27112	1751
slept	27077	1752
signed	27074	1753
enter	27074	1754
spanish	27061	1755
garden	27044	1756
brings	27005	1757
brave	26990	1758
pig	26989	1759
model	26977	1760
finger	26967	1761
medicine	26958	1762
access	26937	1763
failed	26879	1764
flat	26848	1765
easily	26840	1766
discovered	26836	1767
based	26829	1768
screw	26824	1769
insane	26788	1770
cares	26777	1771
weather	26740	1772
fingers	26736	1773
san	26690	1774
scott	26686	1775
path	26681	1776
soft	26642	1777
harm	26574	1778
style	26569	1779
community	26540	1780
sees	26505	1781
basically	26461	1782
al	26447	1783
signal	26438	1784
nope	26427	1785
spare	26393	1786
speech	26393	1787
covered	26386	1788
shake	26384	1789
loose	26356	1790
snow	26308	1791
russian	26288	1792
lake	26265	1793
bright	26241	1794
roof	26204	1795
ohh	26185	1796
sending	26184	1797
paint	26174	1798
remind	26171	1799
pal	26163	1800
naked	26122	1801
post	26113	1802
sugar	26110	1803
heading	26098	1804
streets	26067	1805
damage	26061	1806
silence	26053	1807
doors	26020	1808
pete	26016	1809
ed	26011	1810
success	25989	1811
wet	25987	1812
nah	25962	1813
amount	25945	1814
members	25937	1815
kate	25931	1816
manage	25874	1817
safety	25861	1818
returned	25860	1819
harder	25812	1820
fbi	25798	1821
block	25785	1822
showing	25785	1823
fancy	25771	1824
chef	25754	1825
contract	25746	1826
dig	25698	1827
chest	25688	1828
good-bye	25685	1829
drinks	25643	1830
dave	25633	1831
buried	25623	1832
brian	25604	1833
trade	25560	1834
journey	25518	1835
stomach	25500	1836
changes	25456	1837
details	25451	1838
thoughts	25436	1839
divorce	25433	1840
funeral	25423	1841
maria	25422	1842
football	25398	1843
reality	25398	1844
theory	25360	1845
gosh	25335	1846
ruined	25312	1847
gate	25308	1848
william	25303	1849
spread	25291	1850
outta	25290	1851
japanese	25288	1852
sudden	25262	1853
coat	25261	1854
sooner	25236	1855
cheese	25222	1856
larry	25197	1857
spring	25184	1858
page	25183	1859
ears	25168	1860
simon	25165	1861
castle	25150	1862
hidden	25143	1863
storm	25143	1864
cos	25116	1865
personally	25058	1866
artist	25056	1867
hill	25054	1868
exciting	25052	1869
permission	24999	1870
jerry	24979	1871
expensive	24978	1872
tickets	24973	1873
forest	24943	1874
barely	24909	1875
eggs	24897	1876
goin	24873	1877
regret	24846	1878
lesson	24843	1879
lover	24842	1880
bread	24828	1881
andy	24822	1882
subject	24820	1883
legal	24785	1884
growing	24779	1885
ill	24763	1886
jason	24753	1887
mood	24739	1888
owner	24722	1889
caused	24686	1890
beeping	24670	1891
points	24659	1892
dating	24645	1893
loss	24625	1894
secretary	24623	1895
revenge	24565	1896
santa	24532	1897
likely	24527	1898
rent	24451	1899
connection	24450	1900
assistant	24449	1901
reasons	24431	1902
yelling	24425	1903
painting	24401	1904
trees	24400	1905
doctors	24380	1906
rush	24375	1907
foreign	24370	1908
rough	24370	1909
murderer	24363	1910
century	24363	1911
nights	24324	1912
pair	24293	1913
runs	24284	1914
pocket	24261	1915
farm	24254	1916
matt	24245	1917
bike	24233	1918
obvious	24230	1919
ate	24218	1920
grew	24208	1921
professional	24205	1922
tim	24197	1923
goodness	24190	1924
parts	24186	1925
alan	24104	1926
university	24079	1927
square	24077	1928
grandfather	24064	1929
europe	24042	1930
genius	24032	1931
cases	24023	1932
ruin	24008	1933
winter	24005	1934
tongue	24001	1935
memories	24000	1936
da	23954	1937
buying	23941	1938
cancer	23935	1939
clock	23907	1940
ocean	23905	1941
dna	23889	1942
liar	23882	1943
tour	23875	1944
thief	23870	1945
bleep	23861	1946
lisa	23839	1947
rights	23824	1948
including	23813	1949
competition	23805	1950
smith	23799	1951
planned	23797	1952
emily	23792	1953
boring	23737	1954
victims	23737	1955
mentioned	23716	1956
bones	23635	1957
plant	23599	1958
bless	23587	1959
warning	23583	1960
knocking	23577	1961
re	23559	1962
crash	23547	1963
bedroom	23542	1964
lower	23529	1965
silver	23523	1966
groaning	23492	1967
madame	23490	1968
defense	23479	1969
results	23478	1970
toilet	23467	1971
event	23463	1972
complicated	23462	1973
shape	23460	1974
priest	23453	1975
royal	23448	1976
cheap	23430	1977
romantic	23427	1978
downstairs	23403	1979
invite	23394	1980
fortune	23379	1981
tears	23377	1982
avoid	23374	1983
reached	23358	1984
higher	23354	1985
familiar	23348	1986
telephone	23343	1987
burning	23326	1988
filled	23319	1989
kelly	23313	1990
alice	23311	1991
airport	23293	1992
jobs	23268	1993
grown	23266	1994
walter	23260	1995
rachel	23258	1996
giant	23227	1997
insurance	23218	1998
woods	23211	1999
n	23195	2000
scare	23192	2001
pleased	23158	2002
period	23158	2003
political	23126	2004
player	23087	2005
stops	23086	2006
secrets	23070	2007
laura	23050	2008
repeat	23036	2009
photos	23035	2010
finds	23019	2011
statement	22990	2012
suck	22982	2013
younger	22961	2014
china	22926	2015
humans	22912	2016
delicious	22901	2017
particular	22890	2018
proper	22889	2019
rome	22884	2020
belongs	22870	2021
attacked	22868	2022
bath	22866	2023
hired	22838	2024
site	22834	2025
knowledge	22822	2026
b	22813	2027
led	22806	2028
guests	22805	2029
celebrate	22764	2030
map	22726	2031
horn	22716	2032
eventually	22679	2033
pity	22667	2034
powers	22649	2035
ashamed	22623	2036
assume	22616	2037
glasses	22604	2038
rise	22596	2039
fixed	22575	2040
request	22533	2041
officers	22496	2042
pounds	22483	2043
data	22478	2044
carefully	22477	2045
per	22472	2046
depends	22413	2047
jury	22389	2048
waited	22384	2049
positive	22369	2050
attorney	22345	2051
direction	22341	2052
families	22338	2053
'clock	22311	2054
doin	22289	2055
forces	22284	2056
location	22282	2057
walls	22247	2058
useless	22228	2059
grant	22210	2060
saving	22196	2061
speaks	22181	2062
fought	22170	2063
meal	22145	2064
deliver	22124	2065
answers	22116	2066
changing	22102	2067
temple	22036	2068
scary	22035	2069
millions	22009	2070
offered	21983	2071
regular	21961	2072
carrying	21905	2073
official	21871	2074
jacket	21863	2075
switch	21862	2076
grave	21831	2077
chase	21830	2078
role	21813	2079
odd	21790	2080
sexy	21774	2081
faces	21771	2082
becomes	21768	2083
closes	21761	2084
badly	21750	2085
tall	21737	2086
confused	21737	2087
affair	21719	2088
television	21718	2089
shock	21717	2090
raised	21712	2091
panting	21711	2092
pizza	21677	2093
image	21669	2094
clears	21657	2095
golden	21644	2096
patients	21543	2097
watched	21542	2098
committed	21517	2099
sexual	21499	2100
suffer	21496	2101
arthur	21491	2102
wherever	21483	2103
plate	21466	2104
appear	21449	2105
chocolate	21440	2106
clever	21429	2107
hm	21429	2108
mercy	21410	2109
shots	21399	2110
lucy	21366	2111
dealing	21356	2112
trap	21352	2113
charges	21347	2114
phil	21338	2115
bang	21327	2116
poison	21323	2117
butt	21314	2118
drove	21309	2119
yourselves	21282	2120
headed	21258	2121
babies	21235	2122
yellow	21226	2123
soup	21202	2124
mystery	21181	2125
picking	21173	2126
sat	21163	2127
wound	21144	2128
traffic	21084	2129
courage	21070	2130
hunt	21068	2131
indian	21049	2132
rat	21042	2133
terms	21034	2134
italian	21021	2135
emma	21005	2136
checking	20978	2137
disease	20973	2138
managed	20964	2139
winner	20958	2140
council	20941	2141
appointment	20930	2142
monday	20923	2143
crack	20916	2144
threat	20913	2145
jenny	20899	2146
physical	20898	2147
nation	20894	2148
source	20892	2149
chose	20888	2150
healthy	20853	2151
carl	20851	2152
victory	20846	2153
rick	20835	2154
stood	20827	2155
kicked	20800	2156
annie	20794	2157
disgusting	20786	2158
palace	20785	2159
below	20771	2160
shopping	20754	2161
neighborhood	20746	2162
march	20744	2163
lips	20725	2164
midnight	20723	2165
piss	20720	2166
advantage	20711	2167
pure	20685	2168
india	20682	2169
aside	20677	2170
jerk	20633	2171
mail	20627	2172
dawn	20598	2173
effect	20595	2174
spell	20592	2175
freak	20578	2176
wood	20570	2177
screwed	20566	2178
enemies	20563	2179
gary	20553	2180
awake	20552	2181
chuckling	20547	2182
vacation	20544	2183
violence	20527	2184
leo	20521	2185
grandmother	20515	2186
modern	20496	2187
luke	20488	2188
firm	20482	2189
prime	20480	2190
heh	20476	2191
touched	20462	2192
talent	20450	2193
whore	20444	2194
piano	20426	2195
license	20413	2196
cooking	20410	2197
honour	20377	2198
concern	20376	2199
moves	20349	2200
available	20347	2201
factory	20341	2202
gods	20335	2203
value	20324	2204
central	20322	2205
union	20316	2206
mirror	20313	2207
studio	20312	2208
media	20306	2209
taxi	20268	2210
dies	20261	2211
iron	20252	2212
hearts	20232	2213
desire	20229	2214
rob	20228	2215
claire	20226	2216
fred	20224	2217
songs	20215	2218
washington	20212	2219
monkey	20211	2220
pride	20205	2221
pills	20181	2222
miracle	20179	2223
swim	20171	2224
burned	20170	2225
smells	20103	2226
joking	20073	2227
christian	20041	2228
bleeding	20017	2229
hook	20015	2230
beating	20006	2231
protection	19995	2232
treatment	19950	2233
ear	19950	2234
carter	19940	2235
metal	19938	2236
disappear	19933	2237
grateful	19921	2238
extremely	19901	2239
treasure	19899	2240
rescue	19892	2241
capable	19848	2242
passing	19834	2243
chatter	19834	2244
result	19823	2245
suffering	19819	2246
sisters	19817	2247
laid	19791	2248
governor	19790	2249
guards	19757	2250
louis	19754	2251
text	19730	2252
literally	19728	2253
remove	19723	2254
becoming	19723	2255
performance	19713	2256
stronger	19713	2257
rate	19700	2258
deeply	19685	2259
scream	19681	2260
desert	19666	2261
vehicle	19664	2262
illegal	19658	2263
pulling	19630	2264
throwing	19613	2265
josh	19609	2266
unbelievable	19591	2267
ted	19583	2268
zero	19582	2269
dean	19581	2270
curious	19576	2271
sean	19572	2272
candy	19571	2273
bone	19546	2274
tied	19530	2275
edge	19515	2276
load	19510	2277
susan	19462	2278
ahh	19459	2279
mountains	19451	2280
boom	19432	2281
former	19422	2282
holiday	19399	2283
riding	19398	2284
scoffs	19383	2285
hundreds	19379	2286
motherfucker	19379	2287
sue	19375	2288
bags	19374	2289
stealing	19327	2290
appears	19313	2291
arrive	19306	2292
remains	19299	2293
decent	19294	2294
issues	19278	2295
tip	19263	2296
fail	19258	2297
bride	19249	2298
pissed	19247	2299
penny	19236	2300
claim	19233	2301
friendship	19225	2302
desperate	19211	2303
flower	19199	2304
dramatic	19189	2305
refuse	19168	2306
solve	19166	2307
theme	19163	2308
loving	19152	2309
properly	19152	2310
dragon	19123	2311
mostly	19116	2312
chuck	19107	2313
directly	19104	2314
surface	19100	2315
false	19075	2316
cast	19073	2317
junior	19055	2318
hunting	19043	2319
silent	19042	2320
thou	19007	2321
egg	19000	2322
germany	18972	2323
punch	18951	2324
africa	18950	2325
woke	18947	2326
intelligence	18945	2327
borrow	18900	2328
winning	18898	2329
falls	18897	2330
popular	18896	2331
escaped	18891	2332
witch	18890	2333
convinced	18875	2334
warn	18847	2335
announcer	18839	2336
champagne	18824	2337
dust	18820	2338
kyle	18807	2339
someday	18800	2340
fallen	18795	2341
stranger	18791	2342
presence	18788	2343
tear	18766	2344
st.	18766	2345
internet	18765	2346
monsieur	18763	2347
therefore	18733	2348
technology	18679	2349
tires	18678	2350
toast	18638	2351
wise	18634	2352
clark	18625	2353
americans	18614	2354
notes	18614	2355
smoking	18610	2356
hank	18609	2357
ls	18609	2358
april	18608	2359
wolf	18566	2360
precious	18562	2361
rooms	18562	2362
coast	18547	2363
treated	18542	2364
material	18538	2365
released	18533	2366
uniform	18533	2367
hated	18529	2368
considered	18518	2369
rice	18503	2370
exchange	18494	2371
steps	18492	2372
blake	18491	2373
convince	18445	2374
beast	18414	2375
cow	18392	2376
files	18385	2377
signs	18381	2378
drag	18380	2379
cab	18379	2380
hung	18378	2381
carried	18366	2382
ordinary	18352	2383
successful	18352	2384
eve	18346	2385
mistakes	18340	2386
houses	18338	2387
chattering	18327	2388
brains	18320	2389
japan	18308	2390
creature	18303	2391
fourth	18301	2392
separate	18291	2393
cleaning	18286	2394
california	18275	2395
lf	18264	2396
ll	18255	2397
shift	18253	2398
elizabeth	18247	2399
chicago	18217	2400
exact	18213	2401
karen	18204	2402
goal	18194	2403
expert	18181	2404
served	18169	2405
direct	18122	2406
score	18120	2407
row	18117	2408
marks	18117	2409
twenty	18112	2410
receive	18100	2411
series	18098	2412
section	18094	2413
pilot	18070	2414
jackson	18045	2415
darkness	18029	2416
thy	18023	2417
sale	18014	2418
destiny	18000	2419
cure	17999	2420
spoken	17993	2421
armed	17960	2422
rare	17927	2423
helen	17910	2424
grade	17882	2425
juice	17879	2426
wide	17850	2427
tower	17842	2428
solution	17830	2429
schedule	17817	2430
explosion	17799	2431
wheel	17795	2432
cigarette	17794	2433
julie	17794	2434
fruit	17773	2435
blew	17768	2436
victor	17768	2437
talks	17763	2438
sacrifice	17760	2439
range	17758	2440
button	17747	2441
reports	17743	2442
prisoner	17740	2443
pie	17716	2444
effort	17715	2445
youth	17703	2446
pot	17692	2447
eaten	17689	2448
taylor	17672	2449
knees	17671	2450
garage	17652	2451
parking	17645	2452
ambulance	17637	2453
staring	17630	2454
chances	17624	2455
circumstances	17621	2456
sin	17617	2457
gordon	17605	2458
progress	17605	2459
unusual	17603	2460
county	17598	2461
stairs	17597	2462
campaign	17583	2463
'mon	17576	2464
vision	17563	2465
reporter	17553	2466
equipment	17536	2467
moments	17531	2468
joey	17518	2469
mass	17516	2470
alien	17513	2471
trapped	17495	2472
helps	17480	2473
route	17472	2474
defend	17469	2475
trace	17465	2476
nasty	17464	2477
tests	17462	2478
magazine	17461	2479
rocks	17459	2480
dump	17455	2481
rude	17432	2482
searching	17430	2483
clue	17430	2484
connected	17429	2485
amen	17429	2486
pushed	17408	2487
merry	17407	2488
zone	17386	2489
senior	17374	2490
closing	17372	2491
freeze	17372	2492
emperor	17360	2493
incident	17339	2494
snake	17335	2495
mexico	17326	2496
lily	17324	2497
actor	17318	2498
newspaper	17312	2499
sentence	17312	2500
greg	17299	2501
leading	17295	2502
friendly	17294	2503
jones	17294	2504
chosen	17293	2505
engaged	17285	2506
julia	17281	2507
charming	17277	2508
mustn	17276	2509
anger	17258	2510
spending	17255	2511
learning	17252	2512
spy	17251	2513
sharp	17246	2514
shadow	17240	2515
warrant	17239	2516
elevator	17231	2517
kingdom	17231	2518
ricky	17230	2519
jamie	17227	2520
squad	17220	2521
shoulder	17198	2522
wave	17194	2523
amanda	17189	2524
highness	17174	2525
kinds	17172	2526
fishing	17170	2527
sometime	17142	2528
attitude	17122	2529
sucks	17110	2530
negative	17091	2531
screen	17070	2532
workers	17054	2533
bored	17028	2534
cameras	17026	2535
similar	17016	2536
understanding	17000	2537
beeps	16989	2538
chain	16978	2539
bull	16952	2540
gasping	16948	2541
fully	16943	2542
robin	16921	2543
collect	16907	2544
gorgeous	16895	2545
morgan	16891	2546
passion	16878	2547
writer	16877	2548
empire	16875	2549
international	16875	2550
curse	16867	2551
hire	16865	2552
bastards	16864	2553
puts	16846	2554
leads	16844	2555
id	16835	2556
blows	16823	2557
sons	16815	2558
estate	16813	2559
customers	16788	2560
maggie	16770	2561
gunshot	16763	2562
i-	16759	2563
device	16734	2564
troops	16729	2565
hug	16724	2566
design	16691	2567
movement	16686	2568
thunder	16685	2569
object	16680	2570
loser	16663	2571
pen	16656	2572
sobbing	16648	2573
politics	16636	2574
despite	16632	2575
alcohol	16625	2576
climb	16614	2577
clients	16613	2578
conference	16610	2579
provide	16609	2580
marty	16606	2581
seek	16595	2582
witnesses	16584	2583
earn	16558	2584
trash	16555	2585
valley	16540	2586
fashion	16521	2587
